"","X","movie_title","content_rating","genre","runtime","tomatometer_status","tomatometer_rating","tomatometer_count","lifetime_gross","year","imdbRating","numVotes","comedy","horror","action","drama","scifi","arthouse","documentary","rotten","fresh","cert_fresh"
"3267",3267,"Garden Party","NR","Art House & International, Drama",90,"Rotten",15,20,21886,2008,5.5,3464,0,0,0,1,0,1,0,1,0,0
"3268",3268,"Garden State","R","Comedy, Drama, Romance",109,"Certified-Fresh",86,192,26782316,2004,7.4,216708,1,0,0,1,0,0,0,0,0,1
"3269",3269,"Gardens of Stone","R","Drama",112,"Rotten",47,15,5262047,1987,6.4,5688,0,0,0,1,0,0,0,1,0,0
"3270",3270,"Gardens of the Night","R","Drama",110,"Rotten",57,14,11436,2008,6.8,4450,0,0,0,1,0,0,0,1,0,0
"3271",3271,"Gas Food Lodging","R","Drama, Romance",100,"Fresh",81,16,1342613,1992,6.6,4138,0,0,0,1,0,0,0,0,1,0
"3272",3272,"GasLand","NR","Documentary",105,"Certified-Fresh",98,41,30846,2010,7.6,10954,0,0,0,0,0,0,1,0,0,1
"3273",3273,"The Gate","PG-13","Horror",85,"Rotten",55,11,13539458,1987,6,17472,0,1,0,0,0,0,0,1,0,0
"3274",3274,"Ragnarok","PG-13","Action & Adventure, Art House & International",100,"Fresh",69,13,1369,2014,3.6,13,0,0,1,0,0,1,0,0,1,0
"3275",3275,"Gattaca","PG-13","Drama, Science Fiction & Fantasy",112,"Certified-Fresh",82,62,12532777,1997,7.8,303665,0,0,0,1,1,0,0,0,0,1
"3276",3276,"Gaudi Afternoon","R","Comedy, Drama, Mystery & Suspense",88,"Rotten",29,17,5858,2003,5.9,1153,1,0,0,1,0,0,0,1,0,0
"3277",3277,"Gay Sex in the 70s","NR","Documentary, Special Interest",67,"Fresh",71,28,249565,2005,7,844,0,0,0,0,0,0,1,0,1,0
"3278",3278,"Gayby","NR","Comedy, Drama",89,"Fresh",90,20,14062,2012,6,2732,1,0,0,1,0,0,0,0,1,0
"3279",3279,"Gemini","R","Drama, Mystery & Suspense",93,"Certified-Fresh",72,78,200340,2018,6.1,1045,0,0,0,1,0,0,0,0,0,1
"3280",3280,"Gemma Bovery","R","Comedy, Drama",99,"Rotten",54,90,191533,2015,6.4,6429,1,0,0,1,0,0,0,1,0,0
"3281",3281,"General Education","PG-13","Comedy",85,"Rotten",0,15,8601,2012,4.4,790,1,0,0,0,0,0,0,1,0,0
"3282",3282,"The General's Daughter","R","Drama, Mystery & Suspense",111,"Rotten",21,89,102705852,1999,6.4,59768,0,0,0,1,0,0,0,1,0,0
"3283",3283,"Generation Iron","PG-13","Documentary, Drama, Special Interest, Sports & Fitness",106,"Fresh",81,16,849521,2013,7,7889,0,0,0,1,0,0,1,0,1,0
"3284",3284,"Genghis Blues","NR","Documentary, Musical & Performing Arts, Special Interest",88,"Fresh",75,12,374550,1999,7.8,1385,0,0,0,0,0,0,1,0,1,0
"3285",3285,"Genius","PG-13","Drama",NA,"Rotten",53,109,1361045,2016,6,1954,0,0,0,1,0,0,0,1,0,0
"3286",3286,"Gentlemen Broncos","PG-13","Comedy",89,"Rotten",19,79,113682,2009,6.1,11750,1,0,0,0,0,0,0,1,0,0
"3287",3287,"Georgia Rule","R","Comedy, Drama",113,"Rotten",18,117,19103072,2007,5.8,25092,1,0,0,1,0,0,0,1,0,0
"3288",3288,"Geostorm","PG-13","Action & Adventure, Drama, Mystery & Suspense, Science Fiction & Fantasy",109,"Rotten",17,90,33700160,2017,5.3,108199,0,0,1,1,1,0,0,1,0,0
"3289",3289,"Gerhard Richter Painting","NR","Art House & International, Documentary, Musical & Performing Arts",97,"Fresh",89,28,242646,2012,7.2,715,0,0,0,0,0,1,1,0,1,0
"3290",3290,"Gerontophilia","NR","Comedy, Romance",90,"Rotten",48,27,4916,2015,6.3,2576,1,0,0,0,0,0,0,1,0,0
